<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.08	1930.580	1940.840	1906.540	1930.280	127819	0	0
2020.09.09	1930.300	1950.840	1919.950	1947.440	107936	0	0
2020.09.10	1947.430	1966.530	1941.350	1944.000	125279	0	0
2020.09.11	1944.000	1954.800	1937.120	1939.994	113162	0	0
2020.09.13	1937.402	1943.240	1937.332	1942.810	6534	0	0
2020.09.14	1942.860	1962.560	1939.940	1957.280	93529	0	0
2020.09.15	1957.280	1972.210	1948.290	1953.860	102157	0	0
2020.09.16	1953.860	1973.640	1949.870	1959.910	114890	0	0
2020.09.17	1959.910	1960.130	1932.870	1947.160	116199	0	0
2020.09.18	1947.160	1960.100	1945.130	1950.103	101948	0	0
2020.09.20	1949.731	1951.110	1946.430	1948.490	7178	0	0
2020.09.21	1948.460	1955.620	1882.710	1917.150	140711	0	0
2020.09.22	1917.150	1920.030	1894.640	1904.250	139402	0	0
2020.09.23	1904.250	1905.390	1853.770	1855.020	173033	0	0
2020.09.24	1855.020	1877.150	1848.750	1867.750	182221	0	0
2020.09.25	1867.780	1875.180	1852.370	1861.211	140788	0	0
2020.09.27	1862.989	1866.000	1861.093	1862.640	6931	0	0
2020.09.28	1862.640	1883.770	1848.930	1882.710	121946	0	0
2020.09.29	1882.710	1899.350	1875.490	1896.840	120848	0	0
2020.09.30	1896.840	1902.270	1881.340	1887.720	125609	0	0
2020.10.01	1887.620	1912.120	1884.670	1903.270	130541	0	0
2020.10.02	1903.140	1917.100	1889.760	1898.780	107994	0	0
2020.10.04	1903.402	1904.346	1898.080	1903.000	8525	0	0
2020.10.05	1903.000	1918.730	1887.050	1912.690	95612	0	0
2020.10.06	1912.730	1921.090	1874.740	1880.020	106987	0	0
2020.10.07	1880.150	1898.010	1872.940	1887.060	90829	0	0
2020.10.08	1887.060	1900.620	1882.000	1895.320	90180	0	0
2020.10.09	1895.320	1930.410	1894.970	1930.203	91462	0	0
2020.10.11	1926.702	1933.234	1926.530	1929.080	10477	0	0
2020.10.12	1928.930	1931.880	1918.200	1925.030	86012	0	0
2020.10.13	1925.030	1925.140	1886.370	1893.400	99965	0	0
2020.10.14	1893.400	1912.940	1882.460	1898.210	88748	0	0
2020.10.15	1898.080	1909.027	1889.480	1906.380	99228	0	0
2020.10.16	1906.440	1913.920	1897.760	1898.882	77801	0	0
2020.10.18	1899.921	1902.984	1898.580	1900.720	6670	0	0
2020.10.19	1900.810	1918.470	1896.980	1902.990	80636	0	0
2020.10.20	1902.990	1914.030	1894.810	1910.760	81054	0	0
2020.10.21	1910.760	1931.360	1910.150	1921.370	87899	0	0
2020.10.22	1921.350	1922.200	1894.500	1905.000	83122	0	0
2020.10.23	1904.950	1914.190	1894.290	1901.658	71047	0	0
2020.10.25	1901.569	1902.077	1891.210	1900.210	12435	0	0
2020.10.26	1900.200	1908.520	1894.830	1905.170	83538	0	0
2020.10.27	1905.350	1911.420	1897.840	1906.610	75539	0	0
2020.10.28	1906.610	1910.870	1869.360	1878.350	108560	0	0
2020.10.29	1878.310	1884.970	1859.920	1867.090	104385	0	0
2020.10.30	1867.100	1889.790	1864.450	1878.914	99366	0	0
2020.11.01	1879.363	1879.363	1873.770	1875.140	7498	0	0
2020.11.02	1875.100	1896.160	1873.410	1893.440	90858	0	0
2020.11.03	1893.390	1916.310	1886.860	1899.810	93235	0	0
2020.11.04	1899.790	1912.180	1881.820	1904.830	135334	0	0
2020.11.05	1904.860	1952.760	1902.450	1942.290	143177	0	0
2020.11.06	1942.270	1960.290	1935.590	1951.911	122934	0	0
2020.11.08	1957.174	1959.940	1952.610	1953.980	10537	0	0
2020.11.09	1953.980	1965.460	1850.520	1873.580	184145	0	0
2020.11.10	1873.570	1890.350	1867.420	1878.900	144813	0	0
2020.11.11	1878.680	1884.410	1856.430	1865.180	110635	0	0
2020.11.12	1865.130	1883.810	1862.980	1877.720	111303	0	0
2020.11.13	1877.680	1896.750	1875.770	1889.414	89210	0	0
2020.11.15	1887.977	1891.591	1887.630	1889.380	6146	0	0
2020.11.16	1889.390	1899.010	1864.460	1888.430	120152	0	0
2020.11.17	1888.410	1893.430	1876.840	1881.200	92853	0	0
2020.11.18	1881.090	1884.820	1863.470	1869.390	91818	0	0
2020.11.19	1869.350	1872.640	1852.690	1863.060	89378	0	0
2020.11.20	1863.060	1879.750	1860.900	1870.980	67133	0	0
2020.11.22	1870.835	1873.520	1870.130	1873.260	4159	0	0
2020.11.23	1873.250	1876.140	1830.870	1834.810	95275	0	0
2020.11.24	1834.710	1836.300	1800.250	1806.480	115263	0	0
2020.11.25	1806.480	1817.630	1801.730	1809.040	82717	0	0
2020.11.26	1808.950	1818.220	1805.700	1812.860	48648	0	0
2020.11.27	1812.910	1813.880	1774.330	1787.011	76937	0	0
2020.11.29	1789.529	1789.860	1780.870	1783.060	5875	0	0
2020.11.30	1783.080	1785.650	1764.380	1778.140	98913	0	0
2020.12.01	1778.140	1817.270	1777.580	1814.070	85960	0	0
2020.12.02	1814.050	1832.550	1807.430	1828.740	82852	0	0
2020.12.03	1828.730	1843.910	1823.640	1841.310	90825	0	0
2020.12.04	1841.260	1848.170	1829.110	1839.066	72726	0	0
2020.12.06	1836.664	1839.320	1833.010	1836.870	6492	0	0
2020.12.07	1836.640	1868.500	1821.990	1863.760	80428	0	0
2020.12.08	1863.720	1875.280	1860.170	1867.810	76778	0	0
2020.12.09	1867.760	1869.040	1825.400	1835.790	103217	0	0
2020.12.10	1835.750	1849.980	1828.620	1837.180	91615	0	0
2020.12.11	1837.120	1847.660	1823.910	1839.606	74056	0	0
2020.12.13	1837.167	1838.150	1835.320	1835.710	5128	0	0
2020.12.14	1835.560	1839.020	1818.340	1826.580	77312	0	0
2020.12.15	1826.680	1855.320	1825.460	1851.860	76227	0	0
2020.12.16	1851.890	1865.770	1844.710	1865.440	104956	0	0
2020.12.17	1865.440	1896.190	1862.010	1882.550	97559	0	0
2020.12.18	1882.500	1889.580	1877.380	1881.327	76294	0	0
2020.12.20	1882.880	1889.630	1882.130	1888.710	6165	0	0
2020.12.21	1888.680	1906.700	1854.990	1879.310	135565	0	0
2020.12.22	1879.310	1884.210	1858.930	1864.100	104865	0	0
2020.12.23	1864.090	1878.560	1857.060	1873.220	97057	0	0
2020.12.24	1873.170	1883.460	1869.500	1879.072	53829	0	0
2020.12.27	1888.983	1889.826	1885.160	1887.180	6209	0	0
2020.12.28	1887.280	1900.200	1869.120	1878.580	87814	0	0
2020.12.29	1878.580	1886.440	1871.710	1879.800	75568	0	0
2020.12.30	1879.800	1896.120	1876.080	1895.760	66094	0	0
2020.12.31	1895.760	1900.380	1885.410	1893.680	61253	0	50
2021.01.03	1909.364	1914.953	1907.720	1913.410	10678	0	0
2021.01.04	1913.410	1945.580	1912.160	1938.530	110213	0	0
2021.01.05	1938.530	1953.280	1934.310	1952.140	99410	0	0
2021.01.06	1952.080	1959.290	1900.830	1919.060	146745	0	0
2021.01.07	1919.060	1927.640	1906.770	1913.240	105034	0	0
2021.01.08	1913.200	1913.920	1828.270	1849.426	153470	0	0
2021.01.10	1855.094	1855.593	1841.410	1841.430	13008	0	0
2021.01.11	1841.410	1855.330	1817.000	1845.010	118760	0	0
2021.01.12	1845.000	1863.800	1836.700	1856.930	108151	0	0
2021.01.13	1856.930	1862.940	1841.910	1848.910	90112	0	0
2021.01.14	1848.940	1857.450	1830.940	1851.780	105951	0	0
2021.01.15	1851.780	1856.850	1823.390	1827.031	122642	0	0
2021.01.17	1828.004	1831.600	1802.588	1821.140	17231	0	0
2021.01.18	1821.240	1840.720	1818.860	1839.370	84928	0	0
2021.01.19	1839.350	1845.510	1833.120	1843.580	111353	0	0
2021.01.20	1843.580	1871.870	1832.490	1868.010	127713	0	0
2021.01.21	1868.010	1875.010	1858.320	1866.860	120154	0	0
2021.01.22	1866.750	1866.860	1837.400	1855.788	130673	0	0
2021.01.24	1858.263	1860.010	1855.330	1858.280	7285	0	0
2021.01.25	1858.270	1867.930	1847.110	1854.750	137585	0	0
2021.01.26	1854.740	1861.730	1847.580	1849.010	112861	0	0
2021.01.27	1848.980	1853.110	1831.350	1840.010	149997	0	0
2021.01.28	1839.980	1864.000	1834.000	1840.570	173751	0	0
2021.01.29	1840.570	1875.690	1839.590	1847.895	188001	0	0
2021.01.31	1855.338	1860.040	1850.800	1854.330	21818	0	0
2021.02.01	1854.330	1871.780	1849.150	1856.990	215936	0	0
2021.02.02	1857.060	1864.050	1829.530	1839.290	181095	0	0
2021.02.03	1839.290	1844.980	1829.810	1832.850	127726	0	0
2021.02.04	1832.720	1834.150	1784.900	1795.050	161648	0	0
2021.02.05	1795.050	1815.200	1791.980	1814.192	124362	0	0
2021.02.07	1817.316	1818.870	1812.620	1813.070	10380	0	0
2021.02.08	1813.000	1839.190	1807.770	1834.080	135286	0	0
2021.02.09	1834.080	1848.560	1832.190	1836.570	125172	0	0
2021.02.10	1836.570	1855.310	1834.050	1839.770	124800	0	0
2021.02.11	1839.730	1847.540	1821.200	1824.160	108066	0	0
2021.02.12	1824.080	1830.680	1810.520	1824.285	108793	0	0
2021.02.14	1824.955	1825.826	1820.110	1822.890	7917	0	0
2021.02.15	1823.050	1827.020	1816.070	1821.660	73294	0	0
2021.02.16	1821.660	1826.420	1786.640	1789.050	156222	0	0
2021.02.17	1789.010	1795.150	1769.470	1780.950	153264	0	0
2021.02.18	1780.950	1789.620	1766.480	1769.510	153909	0	0
2021.02.19	1769.510	1791.630	1760.640	1784.105	152090	0	0
2021.02.21	1786.388	1788.140	1781.280	1785.390	12583	0	0
2021.02.22	1785.420	1812.690	1780.680	1809.650	176394	0	0
2021.02.23	1809.650	1816.010	1795.600	1807.420	161231	0	0
2021.02.24	1807.410	1813.940	1783.630	1798.310	165036	0	0
2021.02.25	1798.310	1802.930	1765.250	1772.700	237421	0	0
2021.02.26	1772.660	1775.760	1717.180	1734.706	235550	0	0
2021.02.28	1738.015	1741.730	1735.342	1738.140	14483	0	0
2021.03.01	1738.110	1759.890	1719.630	1727.270	187607	0	0
2021.03.02	1727.230	1740.490	1707.200	1735.150	183998	0	0
2021.03.03	1735.180	1737.030	1701.860	1715.030	180011	0	0
2021.03.04	1715.000	1723.190	1689.070	1694.720	224251	0	0
2021.03.05	1694.650	1707.620	1687.280	1700.892	185035	0	0
2021.03.07	1706.358	1713.971	1705.060	1706.950	13360	0	0
2021.03.08	1706.950	1714.290	1676.820	1684.530	185066	0	0
2021.03.09	1684.500	1720.580	1680.120	1715.360	164162	0	0
2021.03.10	1715.380	1727.960	1708.200	1724.920	149641	0	0
2021.03.11	1724.870	1739.820	1719.270	1724.470	145304	0	0
2021.03.12	1724.470	1729.227	1699.210	1726.805	147701	0	0
2021.03.14	1728.308	1728.570	1724.250	1727.180	14440	0	0
2021.03.15	1727.180	1734.540	1721.660	1730.530	130942	0	0
2021.03.16	1730.530	1741.210	1726.250	1732.560	129637	0	0
2021.03.17	1732.580	1751.630	1724.170	1749.860	140710	0	0
2021.03.18	1749.860	1755.460	1719.250	1730.700	165567	0	0
2021.03.19	1730.700	1746.720	1728.500	1745.183	133590	0	0
2021.03.21	1743.770	1744.371	1737.370	1739.630	14412	0	0
2021.03.22	1739.630	1743.090	1727.390	1737.150	128993	0	0
2021.03.23	1737.150	1742.600	1724.680	1727.640	129667	0	0
2021.03.24	1727.640	1738.470	1723.790	1733.950	112572	0	0
2021.03.25	1733.950	1745.430	1721.760	1728.400	135769	0	0
2021.03.26	1728.400	1736.650	1721.630	1732.385	101525	0	0
2021.03.28	1731.433	1732.586	1730.630	1731.090	6235	0	0
2021.03.29	1731.090	1732.840	1705.650	1711.950	109727	0	0
2021.03.30	1711.930	1714.360	1678.770	1685.500	136839	0	0
2021.03.31	1685.500	1715.340	1677.860	1707.440	130154	0	0
2021.04.01	1707.400	1730.542	1705.760	1729.807	112903	0	0
2021.04.04	1728.518	1729.955	1726.900	1728.050	9329	0	0
2021.04.05	1728.040	1733.570	1721.250	1729.350	86959	0	0
2021.04.06	1729.380	1745.470	1727.520	1743.230	109297	0	0
2021.04.07	1743.220	1743.330	1730.570	1736.840	104342	0	0
2021.04.08	1736.810	1758.660	1733.140	1754.160	101388	0	0
2021.04.09	1754.160	1757.320	1731.260	1743.898	108461	0	0
2021.04.11	1742.518	1743.513	1740.410	1741.560	6744	0	0
2021.04.12	1741.510	1745.000	1727.480	1731.960	109720	0	0
2021.04.13	1731.940	1748.990	1723.700	1746.650	123120	0	0
2021.04.14	1746.620	1749.310	1732.580	1736.640	105455	0	0
2021.04.15	1736.640	1769.680	1734.350	1763.960	103651	0	0
2021.04.16	1763.970	1783.790	1759.720	1776.579	98590	0	0
2021.04.18	1775.696	1778.160	1774.818	1776.790	6036	0	0
2021.04.19	1776.790	1790.030	1766.760	1772.210	113496	0	0
2021.04.20	1772.210	1780.410	1763.530	1776.910	110344	0	0
2021.04.21	1776.920	1797.630	1776.550	1793.550	102259	0	0
2021.04.22	1793.560	1797.880	1777.450	1783.170	105000	0	0
2021.04.23	1783.170	1795.950	1770.010	1777.079	100292	0	0
2021.04.25	1775.652	1776.036	1773.890	1774.860	4807	0	0
2021.04.26	1774.860	1783.500	1768.840	1780.040	96012	0	0
2021.04.27	1780.050	1785.550	1773.760	1775.480	90559	0	0
2021.04.28	1775.470	1784.060	1762.620	1783.960	105085	0	0
2021.04.29	1783.960	1789.980	1756.190	1773.170	106218	0	0
2021.04.30	1773.170	1773.200	1764.240	1768.832	95683	0	0
2021.05.02	1767.114	1769.170	1766.040	1769.120	5119	0	0
2021.05.03	1769.120	1797.910	1767.390	1792.640	91231	0	0
2021.05.04	1792.610	1799.090	1771.010	1778.620	107862	0	0
2021.05.05	1778.620	1787.970	1770.490	1785.300	87128	0	0
2021.05.06	1785.300	1818.120	1782.000	1814.790	109682	0	0
2021.05.07	1814.790	1843.300	1812.850	1831.035	125315	0	0
2021.05.09	1832.952	1836.844	1832.052	1836.330	7486	0	0
2021.05.10	1836.280	1845.490	1829.970	1836.240	124449	0	0
2021.05.11	1836.150	1841.800	1818.090	1835.500	120729	0	0
2021.05.12	1835.510	1843.680	1813.240	1817.620	138595	0	0
2021.05.13	1817.630	1828.800	1808.770	1825.100	121943	0	0
2021.05.14	1825.200	1845.930	1819.770	1843.542	99438	0	0
2021.05.16	1843.841	1848.070	1843.520	1847.110	6809	0	0
2021.05.17	1847.060	1869.050	1843.550	1868.970	104703	0	0
2021.05.18	1868.950	1875.030	1863.200	1870.130	94792	0	0
2021.05.19	1870.120	1890.090	1852.230	1865.900	157868	0	0
2021.05.20	1865.890	1883.940	1863.860	1874.100	147443	0	0
2021.05.21	1874.100	1889.410	1870.100	1881.715	137549	0	0
2021.05.23	1881.041	1883.830	1880.130	1883.530	6320	0	0
2021.05.24	1883.530	1887.020	1875.170	1877.450	128014	0	0
2021.05.25	1877.440	1900.210	1872.710	1898.290	122496	0	0
2021.05.26	1898.310	1912.740	1890.770	1896.200	122130	0	0
2021.05.27	1896.120	1903.670	1888.280	1898.060	125392	0	0
2021.05.28	1898.060	1905.950	1882.270	1903.762	129569	0	0
2021.05.30	1903.861	1904.870	1903.250	1903.870	5026	0	0
2021.05.31	1903.910	1910.650	1902.140	1908.100	69941	0	0
2021.06.01	1908.100	1916.580	1892.370	1898.850	123428	0	0
2021.06.02	1898.860	1909.630	1894.370	1907.850	106289	0	0
2021.06.03	1907.840	1909.640	1865.370	1870.970	133075	0	0
2021.06.04	1870.950	1896.140	1855.500	1891.195	125314	0	0
2021.06.06	1890.050	1890.688	1888.702	1889.390	4036	0	0
2021.06.07	1889.390	1900.130	1881.570	1898.780	104636	0	0
2021.06.08	1898.740	1903.670	1883.840	1893.410	105802	0	0
2021.06.09	1893.410	1898.950	1887.330	1888.730	97288	0	0
2021.06.10	1888.730	1899.860	1869.840	1898.400	127222	0	0
2021.06.11	1898.360	1903.030	1874.440	1877.457	117300	0	0
2021.06.13	1876.217	1877.664	1873.240	1873.660	6497	0	0
2021.06.14	1873.650	1873.870	1844.770	1866.820	118476	0	0
2021.06.15	1866.820	1869.160	1851.650	1857.820	101327	0	0
2021.06.16	1857.820	1862.910	1803.330	1818.790	121398	0	0
2021.06.17	1818.750	1825.330	1767.300	1776.820	187887	0	0
2021.06.18	1776.790	1797.140	1760.910	1764.619	161849	0	0
2021.06.20	1768.784	1770.100	1767.270	1769.360	9023	0	0
2021.06.21	1769.360	1787.610	1766.400	1783.570	143335	0	0
2021.06.22	1783.550	1790.090	1772.440	1777.640	124469	0	0
2021.06.23	1777.620	1794.950	1773.330	1777.320	105997	0	0
2021.06.24	1777.270	1787.970	1772.850	1775.200	109392	0	0
2021.06.25	1775.200	1790.340	1773.700	1781.418	94496	0	0
2021.06.27	1781.320	1782.880	1780.601	1782.030	5440	0	0
2021.06.28	1781.990	1785.740	1770.670	1778.140	86614	0	0
2021.06.29	1778.060	1778.960	1750.690	1761.450	82296	0	0
2021.06.30	1761.480	1774.390	1753.330	1768.130	80055	0	0
2021.07.01	1768.170	1782.780	1765.640	1775.570	75220	0	0
2021.07.02	1775.570	1795.040	1774.330	1787.502	78272	0	0
2021.07.04	1787.333	1787.637	1785.517	1786.220	4142	0	0
2021.07.05	1786.220	1794.340	1784.470	1791.260	40615	0	0
2021.07.06	1791.260	1814.970	1790.110	1795.490	89061	0	0
2021.07.07	1795.490	1809.720	1793.850	1803.350	83364	0	0
2021.07.08	1803.350	1818.330	1793.830	1803.780	105158	0	0
2021.07.09	1803.800	1812.330	1796.380	1808.278	75544	0	0
2021.07.11	1808.105	1808.600	1806.340	1806.460	4136	0	0
2021.07.12	1806.430	1810.820	1791.650	1807.150	66823	0	0
2021.07.13	1807.130	1817.140	1798.600	1806.060	78209	0	0
2021.07.14	1806.060	1829.730	1804.550	1826.360	81998	0	0
2021.07.15	1826.360	1834.070	1820.220	1829.500	76151	0	0
2021.07.16	1829.500	1831.480	1808.960	1812.063	88930	0	0
2021.07.18	1811.280	1815.900	1810.370	1815.720	6750	0	0
2021.07.19	1815.660	1817.270	1794.980	1811.470	116574	0	0
2021.07.20	1811.480	1824.920	1805.100	1809.730	103767	0	0
2021.07.21	1809.680	1813.740	1794.680	1802.590	94217	0	0
2021.07.22	1802.590	1808.410	1792.740	1807.120	92719	0	0
2021.07.23	1807.120	1810.300	1789.630	1802.182	82154	0	0
2021.07.25	1802.330	1802.768	1799.980	1800.270	3951	0	0
2021.07.26	1800.270	1811.460	1796.380	1797.740	90682	0	0
2021.07.27	1797.720	1805.220	1793.600	1799.910	89387	0	0
2021.07.28	1799.910	1810.180	1792.360	1809.330	92132	0	0
2021.07.29	1809.280	1832.620	1808.600	1830.190	89325	0	0
2021.07.30	1830.190	1831.340	1810.200	1813.990	79261	0	0
2021.08.01	1814.487	1815.011	1812.065	1813.900	5372	0	0
2021.08.02	1813.820	1819.510	1805.780	1812.470	87609	0	0
2021.08.03	1812.470	1814.990	1807.120	1811.130	70913	0	0
2021.08.04	1811.150	1831.650	1806.400	1811.600	81792	0	0
2021.08.05	1811.610	1814.810	1797.830	1803.480	76367	0	0
2021.08.06	1803.480	1803.630	1758.650	1763.875	89376	0	0
2021.08.08	1761.483	1762.379	1683.200	1718.530	45280	0	0
2021.08.09	1718.480	1752.560	1706.340	1731.430	115950	0	0
2021.08.10	1731.430	1738.270	1717.710	1726.890	88089	0	0
2021.08.11	1726.880	1754.370	1724.080	1752.320	91543	0	0
2021.08.12	1752.310	1758.150	1741.580	1753.390	77681	0	0
2021.08.13	1753.390	1779.958	1751.690	1779.565	71892	0	0
2021.08.15	1779.073	1780.013	1778.400	1778.920	5566	0	0
2021.08.16	1778.860	1789.280	1770.800	1787.450	84451	0	0
2021.08.17	1787.450	1795.460	1780.530	1786.160	85722	0	0
2021.08.18	1786.160	1793.750	1777.320	1787.490	86779	0	0
2021.08.19	1787.450	1792.440	1774.410	1779.010	96638	0	0
2021.08.20	1779.020	1788.370	1778.330	1781.291	71781	0	0
2021.08.22	1781.435	1782.340	1777.340	1778.620	7464	0	0
2021.08.23	1778.620	1806.420	1776.440	1804.830	80646	0	0
2021.08.24	1804.810	1809.510	1800.700	1801.810	68906	0	0
2021.08.25	1801.810	1802.660	1782.570	1791.640	72460	0	0
2021.08.26	1791.640	1798.120	1780.070	1793.560	67397	0	0
2021.08.27	1793.560	1819.090	1784.010	1816.834	73021	0	0
2021.08.29	1817.993	1819.167	1817.189	1818.460	6168	0	0
2021.08.30	1818.460	1823.240	1807.760	1810.450	50912	0	0
2021.08.31	1810.450	1819.150	1801.710	1814.490	71141	0	0
2021.09.01	1814.490	1820.030	1808.720	1813.180	66796	0	0
2021.09.02	1813.080	1817.150	1804.860	1809.420	49042	0	0
2021.09.03	1809.420	1833.950	1808.940	1827.629	64041	0	0
2021.09.05	1828.145	1830.240	1827.473	1827.620	6366	0	0
2021.09.06	1827.620	1828.510	1821.420	1823.540	30554	0	0
2021.09.07	1823.540	1827.220	1792.040	1795.670	66608	0	0
2021.09.08	1795.670	1802.110	1782.430	1790.770	71692	0	0
2021.09.09	1790.770	1800.900	1783.860	1794.550	71752	0	0
2021.09.10	1794.690	1803.770	1787.240	1787.670	61680	0	0
2021.09.12	1787.344	1788.800	1787.016	1787.420	4869	0	0
2021.09.13	1787.420	1798.430	1783.640	1793.030	53892	0	0
2021.09.14	1793.030	1808.580	1779.600	1803.740	69729	0	0
2021.09.15	1803.740	1806.940	1789.950	1795.110	74467	0	0
2021.09.16	1794.840	1796.200	1745.240	1753.930	93434	0	0
2021.09.17	1753.930	1767.470	1747.380	1754.592	92489	0	0
2021.09.19	1754.735	1755.200	1751.110	1754.110	11505	0	0
2021.09.20	1754.120	1767.050	1742.070	1764.920	96101	0	0
2021.09.21	1764.920	1781.690	1757.970	1775.040	77794	0	0
2021.09.22	1775.040	1787.210	1764.720	1766.940	99476	0	0
2021.09.23	1766.940	1776.560	1737.430	1746.280	94416	0	0
2021.09.24	1746.380	1757.710	1740.490	1750.531	82029	0	0
2021.09.26	1750.071	1750.812	1748.251	1749.540	5854	0	0
2021.09.27	1749.540	1760.820	1744.840	1751.300	91162	0	0
2021.09.28	1751.300	1754.490	1728.100	1735.330	110018	0	0
2021.09.29	1735.330	1745.480	1721.650	1728.900	100134	0	0
2021.09.30	1728.900	1764.120	1722.240	1753.090	103754	0	0
2021.10.01	1753.090	1764.280	1749.770	1760.522	91717	0	0
2021.10.03	1760.991	1765.280	1760.790	1763.170	11080	0	0
2021.10.04	1763.090	1770.500	1747.790	1768.110	94278	0	0
2021.10.05	1768.110	1768.380	1748.660	1759.310	84061	0	0
2021.10.06	1759.310	1765.030	1745.950	1763.950	96290	0	0
2021.10.07	1763.980	1766.910	1751.970	1755.170	76421	0	0
2021.10.08	1755.170	1781.270	1753.450	1757.268	94091	0	0
2021.10.10	1757.309	1757.802	1751.031	1753.980	12063	0	0
2021.10.11	1753.980	1760.970	1750.180	1753.320	74246	0	0
2021.10.12	1753.420	1769.310	1750.800	1760.420	87089	0	0
2021.10.13	1760.420	1796.150	1757.910	1791.780	103920	0	0
2021.10.14	1791.780	1800.570	1786.750	1795.450	79650	0	0
2021.10.15	1795.450	1796.470	1764.930	1767.484	90189	0	0
2021.10.17	1767.018	1772.051	1764.621	1771.030	10011	0	0
2021.10.18	1771.030	1772.040	1760.310	1764.040	99546	0	0
2021.10.19	1764.050	1785.110	1763.370	1768.720	95612	0	0
2021.10.20	1768.720	1788.440	1766.900	1781.450	94750	0	0
2021.10.21	1781.430	1789.440	1776.530	1784.600	98177	0	0
2021.10.22	1784.600	1813.790	1782.950	1792.909	108397	0	0
2021.10.24	1792.982	1794.490	1792.400	1794.380	5459	0	0
2021.10.25	1794.390	1809.990	1792.250	1807.890	94087	0	0
2021.10.26	1807.900	1807.950	1782.450	1793.580	90438	0	0
2021.10.27	1793.580	1799.050	1783.540	1796.640	98817	0	0
2021.10.28	1796.600	1810.380	1792.250	1799.610	112570	0	0
2021.10.29	1799.610	1800.040	1771.980	1783.333	115382	0	0
2021.10.31	1783.306	1783.360	1779.093	1781.650	7161	0	0
2021.11.01	1781.700	1795.790	1780.270	1791.390	88741	0	0
2021.11.02	1791.390	1796.400	1782.520	1787.010	80629	0	0
2021.11.03	1786.850	1786.850	1758.070	1775.760	99405	0	0
2021.11.04	1775.760	1798.900	1770.860	1791.340	91017	0	0
2021.11.05	1791.360	1818.306	1785.100	1818.164	96861	0	0
2021.11.07	1815.787	1818.240	1812.970	1813.540	5376	0	0
2021.11.08	1813.540	1826.440	1812.460	1823.930	87264	0	0
2021.11.09	1823.950	1832.700	1819.230	1829.410	90416	0	0
2021.11.10	1829.380	1868.550	1822.320	1850.180	106488	0	0
2021.11.11	1850.180	1866.000	1842.880	1859.980	74923	0	0
2021.11.12	1859.890	1868.610	1845.200	1864.398	84739	0	0
2021.11.14	1866.842	1867.840	1863.480	1863.820	6016	0	0
2021.11.15	1863.820	1870.300	1856.380	1864.240	79856	0	0
2021.11.16	1864.240	1877.230	1849.530	1854.440	99228	0	0
2021.11.17	1854.440	1870.940	1851.940	1869.930	83834	0	0
2021.11.18	1869.930	1870.310	1855.030	1859.060	84646	0	0
2021.11.19	1859.080	1865.720	1843.000	1846.233	98282	0	0
2021.11.21	1842.245	1847.290	1841.522	1846.290	8016	0	0
2021.11.22	1846.290	1849.150	1802.280	1809.480	113471	0	0
2021.11.23	1809.480	1812.450	1782.000	1791.510	109820	0	0
2021.11.24	1791.490	1796.340	1778.540	1791.850	102791	0	0
2021.11.25	1791.830	1795.040	1787.850	1791.920	46365	0	0
2021.11.26	1791.950	1815.550	1780.400	1787.685	101106	0	0
2021.11.28	1788.634	1795.950	1777.640	1793.670	13521	0	0
2021.11.29	1793.760	1799.390	1781.140	1785.010	82132	0	0
2021.11.30	1785.050	1808.740	1769.820	1777.610	122243	0	0
2021.12.01	1777.590	1794.410	1773.570	1780.990	113907	0	0
2021.12.02	1780.980	1781.970	1761.970	1771.770	116829	0	0
2021.12.03	1771.720	1786.120	1766.150	1783.451	111375	0	0
2021.12.05	1782.139	1785.050	1780.650	1783.160	6328	0	0
2021.12.06	1783.290	1787.710	1775.740	1779.580	94995	0	0
2021.12.07	1779.570	1787.680	1772.350	1785.270	83246	0	0
2021.12.08	1785.320	1793.150	1779.640	1784.710	88358	0	0
2021.12.09	1784.720	1787.640	1773.270	1776.600	85077	0	0
2021.12.10	1776.640	1789.410	1770.100	1782.842	80730	0	0
2021.12.12	1782.769	1784.460	1782.510	1782.730	4465	0	0
2021.12.13	1782.740	1791.570	1781.830	1787.870	77136	0	0
2021.12.14	1787.860	1789.530	1766.430	1773.190	83763	0	0
2021.12.15	1773.100	1781.490	1752.340	1777.890	102552	0	0
2021.12.16	1777.910	1799.660	1775.540	1797.810	100397	0	0
2021.12.17	1797.850	1814.280	1795.831	1798.101	89801	0	0
2021.12.19	1800.647	1802.500	1799.180	1801.270	7040	0	0
2021.12.20	1801.230	1804.210	1788.290	1790.360	98343	0	0
2021.12.21	1790.380	1800.520	1785.000	1788.940	83201	0	0
2021.12.22	1788.920	1804.999	1785.860	1803.280	73697	0	0
2021.12.23	1803.260	1810.630	1798.900	1808.489	65001	0	0
2021.12.26	1806.269	1808.587	1805.970	1806.930	4451	0	0
2021.12.27	1806.970	1813.470	1802.920	1811.440	66740	0	0
2021.12.28	1811.410	1820.180	1804.370	1805.610	67866	0	0
2021.12.29	1805.670	1807.710	1789.470	1803.440	76282	0	0
2021.12.30	1803.440	1817.210	1796.120	1816.690	71297	0	0
2021.12.31	1816.670	1828.760	1814.570	1827.652	63015	0	0
2022.01.02	1830.652	1831.820	1827.000	1830.230	5532	0	0
2022.01.03	1830.160	1831.560	1798.320	1804.400	88085	0	0
