<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.22	40481.75	40785.31	39185.44	39695.13	64150	0	392
2022.04.23	39693.50	39970.37	39252.70	39441.35	102923	0	1556
2022.04.24	39439.28	39940.36	38954.73	39456.12	100955	0	394
2022.04.25	39456.12	40576.68	38206.88	40434.02	97652	0	12
2022.04.26	40434.02	40777.73	37712.13	38111.93	77675	0	377
2022.04.27	38111.93	39461.26	37875.06	39241.37	72889	0	379
2022.04.28	39241.37	40364.90	38889.54	39736.12	81474	0	337
2022.04.29	39736.12	39915.26	38178.81	38602.19	76834	0	382
2022.04.30	38603.36	38779.87	37569.34	37614.37	108677	0	1921
2022.05.01	37617.66	38672.19	37376.38	38474.01	115148	0	381
2022.05.02	38474.01	39156.20	38055.96	38513.87	101517	0	381
2022.05.03	38513.87	38653.66	37528.39	37732.12	66363	0	375
2022.05.04	37732.12	40008.68	37674.60	39688.15	71049	0	377
2022.05.05	39688.15	39835.55	35605.10	36555.98	98937	0	97
2022.05.06	36555.98	36665.66	35273.41	35999.32	163156	0	353
2022.05.07	36000.31	36101.80	34776.16	35456.69	108999	0	1428
2022.05.08	35458.47	35474.95	33711.13	34040.25	143520	0	339
2022.05.09	34040.25	34240.60	30055.37	30092.85	367374	0	301
2022.05.10	30092.13	32647.87	29770.07	31021.16	483976	0	18
2022.05.11	31021.16	32174.67	27790.26	29106.37	687007	0	278
2022.05.12	29106.37	30173.06	26350.09	29008.53	773251	0	55
2022.05.13	29008.81	31038.71	28747.45	29253.71	506454	0	287
2022.05.14	29255.11	30284.57	28584.87	30054.75	136144	0	772
2022.05.15	30054.81	31441.52	29429.05	31309.75	137994	0	228
2022.05.16	31309.28	31310.64	29084.17	29856.47	239870	0	291
2022.05.17	29856.47	30773.89	29434.69	30430.82	227728	0	294
2022.05.18	30430.87	30698.45	28635.91	28700.24	223230	0	286
2022.05.19	28700.00	30530.22	28679.52	30298.46	217967	0	287
2022.05.20	30298.46	30751.87	28718.15	29164.91	186335	0	287
2022.05.21	29166.00	29632.46	28890.36	29433.08	104955	0	1149
2022.05.22	29431.11	30475.97	29198.59	30279.12	107239	0	299
2022.05.23	30279.12	30653.10	28860.86	29096.87	182278	0	289
2022.05.24	29096.87	29817.91	28658.09	29641.53	152535	0	287
2022.05.25	29641.73	30209.36	29334.22	29527.37	165046	0	21
2022.05.26	29527.37	29874.47	28010.46	29180.64	177826	0	280
2022.05.27	29180.64	29376.32	28266.62	28602.73	233545	0	283
2022.05.28	28600.26	29239.81	28477.42	29023.72	100246	0	736
2022.05.29	29024.39	29577.66	28820.66	29457.67	96111	0	292
2022.05.30	29457.68	32201.48	29295.31	31724.52	143178	0	259
2022.05.31	31724.52	32378.60	31213.78	31792.36	114653	0	312
2022.06.01	31792.36	31971.63	29318.40	29800.34	196639	0	293
2022.06.02	29800.69	30675.66	29587.64	30448.83	200022	0	296
2022.06.03	30448.83	30689.23	29289.05	29685.12	196561	0	293
2022.06.04	29685.81	29956.10	29471.27	29838.87	99834	0	1617
2022.06.05	29841.22	30153.90	29508.46	29914.15	103960	0	298
2022.06.06	29914.15	31753.48	29886.21	31365.34	201582	0	299
2022.06.07	31364.81	31574.06	29212.73	31116.05	181138	0	292
2022.06.08	31116.05	31313.50	29850.68	30200.96	256530	0	299
2022.06.09	30200.97	30694.17	29939.31	30098.78	177478	0	299
2022.06.10	30099.06	30340.36	28846.86	29067.54	223039	0	58
2022.06.11	29067.25	29425.69	28084.62	28386.26	124892	0	879
2022.06.12	28390.47	28514.75	26564.68	26580.18	184233	0	266
2022.06.13	26580.17	26881.44	21930.55	22477.80	725348	0	219
2022.06.14	22477.80	23316.85	20841.85	22131.78	662297	0	208
2022.06.15	22131.66	22785.08	20098.96	22582.36	649463	0	87
2022.06.16	22582.03	22977.87	20231.41	20392.09	372284	0	202
2022.06.17	20392.02	21350.79	20243.24	20412.65	368657	0	202
2022.06.18	20412.19	20722.70	17590.00	18959.03	207017	0	366
2022.06.19	18959.38	20822.62	17920.83	20570.36	226752	0	203
2022.06.20	20570.36	21038.11	19634.48	20571.93	377794	0	196
2022.06.21	20571.44	21707.22	20351.69	20720.59	312569	0	160
2022.06.22	20720.59	20890.96	19764.99	19983.01	270727	0	198
2022.06.23	19983.91	21211.69	19882.57	21105.72	235937	0	199
2022.06.24	21105.72	21503.55	20738.58	21218.52	226295	0	207
2022.06.25	21218.15	21549.65	20894.45	21469.16	119575	0	574
2022.06.26	21468.21	21842.78	20981.30	21040.99	125265	0	210
2022.06.27	21041.00	21523.90	20527.56	20732.70	187871	0	4
2022.06.28	20733.47	21209.69	20199.70	20270.04	196823	0	202
2022.06.29	20270.04	20426.45	19860.89	20112.56	218762	0	199
2022.06.30	20116.28	20161.29	18646.24	19948.37	235061	0	187
2022.07.01	19948.24	20858.59	18972.30	19255.71	285421	0	190
2022.07.02	19256.78	19414.31	18959.95	19218.76	94518	0	595
2022.07.03	19216.30	19620.11	18751.06	19311.92	92338	0	192
2022.07.04	19311.79	20326.68	19050.77	20226.82	233159	0	191
2022.07.05	20226.94	20740.83	19298.86	20172.18	267259	0	193
2022.07.06	20172.34	20664.97	19766.23	20564.25	255628	0	198
2022.07.07	20564.25	21821.29	20329.95	21610.70	170592	0	134
2022.07.08	21610.70	22181.76	21191.79	21592.05	251728	0	54
2022.07.09	21596.80	21942.17	21318.89	21586.86	92096	0	467
2022.07.10	21584.71	21594.99	20663.69	20856.56	102819	0	207
2022.07.11	20856.57	20858.35	19881.73	19962.00	232082	0	107
2022.07.12	19961.99	20051.48	19248.27	19324.18	294007	0	192
2022.07.13	19324.18	20296.01	18931.91	20234.92	334295	0	189
2022.07.14	20234.92	20882.13	19643.52	20591.46	317810	0	196
2022.07.15	20589.00	21193.94	20381.11	20833.23	243540	0	204
2022.07.16	20830.48	21576.85	20464.76	21196.04	92083	0	122
2022.07.17	21195.75	21634.89	20748.98	20791.73	91647	0	208
2022.07.18	20791.73	22737.45	20760.01	22431.01	148064	0	208
2022.07.19	22431.01	23790.03	21589.74	23388.91	194006	0	216
2022.07.20	23388.91	24265.41	22943.54	23217.14	213889	0	229
2022.07.21	23217.50	23410.90	22338.82	23146.41	162465	0	224
2022.07.22	23146.40	23736.95	22507.87	22677.36	142581	0	225
2022.07.23	22677.55	22981.99	21949.59	22438.42	92415	0	444
2022.07.24	22439.78	23001.24	22260.07	22579.35	96934	0	104
2022.07.25	22579.35	22660.84	21268.82	21300.67	136901	0	213
2022.07.26	21300.67	21337.08	20726.63	21255.36	115900	0	207
2022.07.27	21256.15	22714.06	21073.96	22509.85	261327	0	211
2022.07.28	22508.24	24188.38	22322.58	23849.54	220473	0	2
2022.07.29	23849.54	24329.46	23438.28	23786.38	172001	0	234
2022.07.30	23788.24	24636.76	23516.70	23637.07	93324	0	162
2022.07.31	23639.66	24184.10	23233.19	23301.69	100426	0	232
2022.08.01	23301.69	23493.28	22862.31	23267.18	202347	0	229
2022.08.02	23267.18	23438.53	22663.34	22993.80	174322	0	227
2022.08.03	22993.80	23610.05	22683.17	22819.30	141898	0	227
2022.08.04	22819.29	23221.70	22425.72	22616.35	130823	0	224
2022.08.05	22616.34	23459.61	22586.35	23313.97	117158	0	226
2022.08.06	23311.82	23361.54	22914.43	22951.02	86305	0	713
2022.08.07	22951.37	23399.15	22842.18	23171.20	85555	0	231
2022.08.08	23170.21	24231.94	23154.21	23816.05	119725	0	232
2022.08.09	23816.04	23921.42	22893.45	23148.21	95580	0	229
2022.08.10	23148.21	24217.72	22682.34	23954.01	166385	0	227
2022.08.11	23954.01	24864.55	23858.03	23938.45	220806	0	239
2022.08.12	23938.45	24448.13	23610.63	24399.79	180133	0	236
2022.08.13	24399.67	24863.94	24294.90	24433.17	89256	0	235
2022.08.14	24439.66	25003.76	24163.04	24309.92	102097	0	242
2022.08.15	24309.92	25195.19	23776.06	24100.98	207024	0	238
2022.08.16	24100.97	24250.93	23687.08	23851.03	114649	0	237
2022.08.17	23852.04	24427.75	22442.95	23338.16	21014	0	232
2022.08.18	23338.16	23584.12	23137.20	23204.25	36045	0	231
2022.08.19	23190.33	23205.51	20779.30	20834.02	47972	0	196
2022.08.20	20833.31	21364.83	20749.31	21125.86	91872	0	360
2022.08.21	21126.01	21764.41	21048.99	21509.50	81029	0	213
2022.08.22	21509.62	21509.62	20924.03	21410.65	20163	0	209
2022.08.23	21397.71	21649.74	20914.30	21519.80	17734	0	209
2022.08.24	21519.80	21845.33	21158.04	21363.66	17825	0	212
2022.08.25	21360.66	21805.55	21316.01	21563.61	14237	0	213
2022.08.26	21558.61	21819.47	20097.21	20229.54	29021	0	205
2022.08.27	20226.15	20350.31	19789.62	20022.62	89473	0	340
2022.08.28	20022.10	20152.46	19542.61	19545.74	79183	0	195
2022.08.29	19550.98	20393.90	19549.96	20298.93	21996	0	196
2022.08.30	20290.93	20554.93	19575.10	19796.55	22093	0	196
2022.08.31	19815.54	20461.81	19796.35	20049.99	22876	0	198
2022.09.01	20045.11	20199.95	19573.51	20134.52	24149	0	196
2022.09.02	20135.13	20415.85	19781.05	19956.88	36922	0	198
2022.09.03	19955.92	20060.01	19661.62	19832.28	85633	0	738
2022.09.04	19832.46	20018.00	19590.09	19999.00	76822	0	199
2022.09.05	19999.00	20042.99	19639.58	19792.05	14041	0	197
2022.09.06	19795.05	20163.92	18712.77	18790.30	31131	0	187
2022.09.07	18791.30	19440.63	18583.93	19290.60	61150	0	186
2022.09.08	19302.82	19450.39	19024.18	19322.43	63022	0	191
2022.09.09	19322.43	21550.43	19296.56	21355.50	46875	0	193
2022.09.10	21356.00	21802.59	21117.30	21655.40	89124	0	148
2022.09.11	21653.69	21841.99	21357.12	21835.54	81586	0	215
2022.09.12	21837.94	22468.38	21576.22	22400.89	28347	0	216
2022.09.13	22400.89	22724.85	19910.68	20172.95	36523	0	199
2022.09.14	20171.44	20505.69	19711.51	20230.91	52436	0	197
2022.09.15	20207.40	20283.43	19604.93	19703.07	41379	0	196
2022.09.16	19709.07	19893.10	19365.19	19806.20	80868	0	194
2022.09.17	19804.87	20180.40	19761.19	20105.70	86557	0	451
2022.09.18	20105.60	20109.27	19348.16	19417.14	78766	0	194
2022.09.19	19417.14	19672.58	18320.87	19536.11	48616	0	183
2022.09.20	19535.62	19630.86	18759.10	18879.48	47131	0	188
2022.09.21	18875.19	19670.18	18192.86	18485.83	50532	0	182
2022.09.22	18451.39	19512.86	18364.08	19408.38	47002	0	184
2022.09.23	19408.62	19478.72	18569.36	19296.22	47453	0	186
2022.09.24	19296.85	19318.60	18799.16	18922.17	88550	0	393
2022.09.25	18922.39	19172.15	18659.11	18813.81	81109	0	187
2022.09.26	18814.73	19310.80	18696.88	19230.22	48180	0	187
2022.09.27	19233.19	20363.61	18837.54	19080.23	39290	0	188
2022.09.28	19080.23	19748.25	18525.26	19417.00	43658	0	185
2022.09.29	19421.85	19612.83	18870.48	19595.65	39577	0	189
2022.09.30	19594.37	20159.84	19225.09	19430.29	38351	0	192
2022.10.01	19430.60	19495.63	19163.65	19316.39	84858	0	426
2022.10.02	19316.16	19404.77	18924.27	19054.24	76419	0	189
2022.10.03	19056.23	19679.86	18978.93	19627.80	17616	0	190
2022.10.04	19632.27	20437.61	19501.12	20339.92	30969	0	195
2022.10.05	20339.91	20359.94	19300.00	20160.96	23107	0	198
2022.10.06	20160.96	20440.75	19869.03	19964.01	31619	0	199
2022.10.07	19964.01	20051.99	19361.95	19537.75	31716	0	194
2022.10.08	19537.61	19632.43	19259.70	19421.64	83719	0	362
2022.10.09	19421.50	19566.91	19325.06	19444.39	76619	0	155
2022.10.10	19444.38	19524.61	19077.59	19134.91	45733	0	191
2022.10.11	19130.22	19270.69	18878.27	19063.20	57903	0	189
2022.10.12	19059.23	19213.83	19010.68	19158.21	49543	0	190
2022.10.13	19158.21	19482.07	18244.65	19379.86	39468	0	182
2022.10.14	19376.15	19888.70	19081.04	19188.63	70924	0	191
2022.10.15	19186.14	19236.67	18980.58	19070.50	83256	0	360
2022.10.16	19067.70	19434.87	19060.67	19264.18	76386	0	104
2022.10.17	19262.18	19664.11	19162.66	19550.11	43886	0	192
2022.10.18	19550.11	19689.37	19104.43	19327.17	29555	0	191
2022.10.19	19327.17	19354.74	19092.35	19126.22	23751	0	191
2022.10.20	19129.16	19337.16	18935.26	19045.23	43588	0	189
2022.10.21	19045.24	19244.52	18720.69	19177.87	88776	0	187
2022.10.22	19177.79	19268.89	19119.72	19217.25	81774	0	439
2022.10.23	19217.30	19673.05	19069.40	19572.73	83240	0	195
2022.10.24	19572.51	19591.16	19193.89	19332.17	87467	0	192
2022.10.25	19332.17	20394.79	19246.13	20086.41	97456	0	193
2022.10.26	20086.42	20971.83	20061.59	20774.22	123908	0	201
2022.10.27	20774.23	20874.29	20237.23	20293.34	101456	0	202
2022.10.28	20293.33	20736.48	20048.21	20593.09	89877	0	201
2022.10.29	20594.81	21057.97	20554.94	20811.37	86320	0	242
2022.10.30	20811.50	20931.59	20521.74	20545.93	81343	0	205
2022.10.31	20545.93	20819.89	20259.26	20455.77	63627	0	203
2022.11.01	20455.77	20678.98	20351.77	20518.80	42981	0	204
2022.11.02	20523.51	20766.74	20064.53	20199.89	67560	0	201
2022.11.03	20199.89	20385.43	20060.96	20284.87	58367	0	201
2022.11.04	20284.90	21240.43	20242.62	21141.25	71663	0	203
2022.11.05	21139.70	21470.61	21078.92	21295.33	83845	0	462
2022.11.06	21296.19	21356.45	20855.60	20901.73	81633	0	209
2022.11.07	20893.79	21063.82	20435.83	20518.74	116112	0	204
2022.11.08	20518.74	20671.94	17366.24	18343.48	87970	0	174
2022.11.09	18337.26	18499.73	15586.03	16256.47	77234	0	156
2022.11.10	16232.66	18112.02	16080.03	17549.25	90664	0	161
2022.11.11	17555.38	17674.16	16528.12	17019.86	137269	0	165
2022.11.12	17022.60	17077.05	16608.77	16795.86	88733	0	294
2022.11.13	16797.54	16939.22	16175.40	16260.18	97031	0	162
2022.11.14	16253.74	17119.44	15827.00	16562.62	125513	0	158
2022.11.15	16562.62	17103.07	16537.81	16778.31	163197	0	165
2022.11.16	16778.49	16991.73	16404.01	16697.13	124540	0	164
2022.11.17	16697.13	16926.08	16421.22	16922.67	105077	0	164
2022.11.18	16936.93	16974.78	16547.82	16678.60	115164	0	166
2022.11.19	16678.05	16802.37	16542.75	16690.81	82050	0	325
2022.11.20	16692.15	16739.82	16156.62	16259.53	88225	0	162
2022.11.21	16260.20	16271.56	15518.25	15860.35	142442	0	11
2022.11.22	15860.35	16272.84	15622.80	16179.47	216326	0	156
2022.11.23	16179.49	16664.78	16159.98	16556.91	213015	0	162
2022.11.24	16558.05	16787.36	16475.67	16527.24	166989	0	165
2022.11.25	16527.24	16587.38	16349.75	16527.12	151265	0	164
2022.11.26	16526.01	16698.95	16390.54	16466.57	81811	0	173
2022.11.27	16467.06	16607.28	16409.31	16444.99	81720	0	164
2022.11.28	16453.12	16465.87	16015.17	16174.63	86679	0	160
2022.11.29	16174.64	16875.96	16168.19	16848.53	136997	0	162
2022.11.30	16870.46	17224.50	16738.34	17164.78	154005	0	167
2022.12.01	17164.78	17240.81	16871.32	17036.99	47113	0	28
2022.12.02	17033.74	17098.99	16833.93	17094.71	34306	0	168
2022.12.03	17092.21	17146.53	16870.12	16895.67	80640	0	474
2022.12.04	16895.75	17261.53	16888.83	17213.00	84446	0	171
2022.12.05	17213.00	17398.76	16884.32	17040.48	96705	0	169
2022.12.06	17040.48	17133.43	16908.94	17069.41	27035	0	169
2022.12.07	17068.10	17074.35	16707.34	16814.59	57203	0	167
2022.12.08	16814.59	17294.62	16760.95	17209.13	100978	0	168
2022.12.09	17209.04	17312.77	17064.11	17130.39	119196	0	171
2022.12.10	17129.83	17221.77	17089.66	17125.97	77554	0	318
2022.12.11	17125.89	17275.90	17073.89	17095.16	78030	0	286
2022.12.12	17088.42	17246.02	16882.30	17216.14	82625	0	457
2022.12.13	17216.68	17966.35	17096.04	17769.80	84796	0	276
2022.12.14	17769.63	18366.32	17672.65	17806.18	86512	0	64
2022.12.15	17806.34	17854.14	17280.86	17362.40	85057	0	336
2022.12.16	17359.54	17528.65	16535.62	16628.43	86908	0	232
2022.12.17	16626.98	16795.98	16590.38	16775.77	83246	0	645
2022.12.18	16774.63	16843.89	16662.82	16735.74	81810	0	328
2022.12.19	16738.23	16815.70	16267.94	16441.34	84484	0	252
2022.12.20	16441.86	17051.59	16396.97	16903.74	85029	0	511
2022.12.21	16905.05	16930.85	16737.74	16833.59	83136	0	516
2022.12.22	16830.28	16868.09	16566.85	16822.88	81515	0	320
2022.12.23	16822.66	16940.36	16758.55	16785.47	80249	0	242
2022.12.24	16787.18	16866.78	16782.49	16844.73	78626	0	436
2022.12.25	16844.74	16860.01	16720.99	16835.71	80487	0	96
2022.12.26	16835.23	16944.50	16803.33	16929.12	81068	0	435
2022.12.27	16928.63	16973.87	16597.68	16705.34	81930	0	445
2022.12.28	16704.21	16782.62	16465.55	16544.92	83373	0	545
2022.12.29	16545.21	16660.34	16486.25	16635.39	82297	0	542
2022.12.30	16636.19	16656.02	16334.03	16596.08	81999	0	573
2022.12.31	16597.06	16633.30	16472.26	16532.74	77956	0	382
2023.01.01	16532.88	16619.48	16492.71	16603.49	79682	0	428
2023.01.02	16602.97	16773.48	16535.88	16665.66	82221	0	747
2023.01.03	16665.36	16773.61	16593.15	16662.49	82171	0	575
2023.01.04	16661.05	16988.17	16639.02	16837.79	83271	0	371
2023.01.05	16839.31	16868.59	16750.72	16814.80	82184	0	517
2023.01.06	16815.72	17030.80	16644.67	16942.58	82623	0	509
2023.01.07	16942.43	16968.49	16894.04	16937.58	79902	0	421
2023.01.08	16935.14	17155.81	16900.05	17114.96	79749	0	399
2023.01.09	17117.86	17389.85	17093.43	17167.70	83871	0	462
2023.01.10	17167.01	17488.40	17134.56	17440.07	83561	0	493
2023.01.11	17439.66	17988.54	17304.11	17927.49	84217	0	418
2023.01.12	17929.73	19087.62	17896.59	18836.93	91360	0	155
2023.01.13	18837.89	19966.56	18699.17	19905.34	89410	0	412
2023.01.14	19903.03	21273.47	19864.72	20953.41	98213	0	349
2023.01.15	20950.39	21038.25	20549.51	20859.61	88199	0	816
2023.01.16	20859.81	21445.18	20613.85	21176.18	91608	0	620
2023.01.17	21175.79	21579.11	20854.57	21126.12	90407	0	659
2023.01.18	21127.35	21632.95	20392.39	20654.17	92809	0	388
2023.01.19	20654.34	21176.83	20635.85	21068.24	86598	0	549
2023.01.20	21067.85	22719.30	20851.40	22655.72	89805	0	751
2023.01.21	22655.12	23323.07	22426.72	22781.64	93252	0	415
2023.01.22	22781.63	23065.96	22315.34	22710.51	90498	0	623
2023.01.23	22709.91	23146.78	22505.60	22908.88	89647	0	804
2023.01.24	22909.29	23139.99	22470.80	22630.28	89268	0	986
2023.01.25	22630.87	23798.96	22321.12	23037.86	92873	0	689
2023.01.26	23041.39	23265.72	22846.55	22987.76	90893	0	622
2023.01.27	22984.74	23478.30	22523.81	23052.69	89242	0	713
2023.01.28	23053.08	23182.27	22861.55	23003.97	83811	0	1001
2023.01.29	23003.96	23937.42	22957.23	23719.33	88516	0	578
2023.01.30	23716.83	23777.09	22507.33	22808.44	90068	0	572
2023.01.31	22806.86	23274.44	22703.66	23117.87	86916	0	718
2023.02.01	23117.48	23793.46	22766.30	23715.16	89186	0	730
2023.02.02	23715.49	24228.28	23356.02	23475.05	90140	0	1093
2023.02.03	23476.04	23693.49	23213.15	23420.81	85769	0	584
2023.02.04	23421.96	23574.75	23241.58	23320.78	83226	0	1012
2023.02.05	23317.58	23410.56	22767.60	22941.75	85346	0	746
2023.02.06	22939.43	23145.50	22645.79	22770.91	86970	0	702
2023.02.07	22770.88	23328.48	22754.59	23235.38	86581	0	977
2023.02.08	23235.29	23428.43	22695.14	22965.35	85836	0	980
2023.02.09	22965.13	23002.12	21701.77	21807.23	90975	0	587
2023.02.10	21808.09	21945.61	21470.21	21620.96	87493	0	916
2023.02.11	21620.82	21897.53	21597.91	21858.65	83047	0	595
2023.02.12	21857.31	22080.22	21635.99	21776.71	83829	0	428
2023.02.13	21776.50	21888.42	21363.02	21772.41	87522	0	692
2023.02.14	21771.03	22322.09	21549.94	22193.74	89048	0	446
2023.02.15	22189.00	24355.07	22037.11	24308.84	90760	0	649
2023.02.16	24308.48	25217.17	23505.68	23511.95	93478	0	619
2023.02.17	23512.98	24990.99	23350.15	24551.70	93717	0	389
2023.02.18	24554.90	24842.08	24422.60	24607.91	85185	0	517
2023.02.19	24608.43	25165.58	24180.95	24259.53	88443	0	539
2023.02.20	24255.31	25081.27	23851.41	24814.16	90658	0	579
2023.02.21	24812.68	25224.88	24145.82	24443.49	91176	0	542
2023.02.22	24444.91	24472.48	23570.89	24161.62	91074	0	615
2023.02.23	24162.17	24592.86	23594.92	23935.19	92735	0	454
2023.02.24	23935.41	24122.53	22834.13	23182.11	90938	0	665
2023.02.25	23180.52	23211.18	22759.04	23147.78	85156	0	711
2023.02.26	23150.77	23677.68	23051.09	23549.86	86052	0	419
2023.02.27	23553.47	23892.77	23106.70	23493.21	89720	0	638
2023.02.28	23493.95	23596.19	23030.68	23132.84	87375	0	671
2023.03.01	23135.70	23978.04	23016.57	23625.78	89357	0	726
2023.03.02	23625.65	23792.79	23188.14	23471.29	87324	0	684
2023.03.03	23471.43	23482.45	21983.15	22346.29	90908	0	627
2023.03.04	22348.46	22395.57	22163.99	22332.52	80123	0	900
2023.03.05	22332.52	22633.68	22196.92	22424.15	82797	0	915
2023.03.06	22424.17	22588.27	22246.48	22393.47	83908	0	905
2023.03.07	22392.45	22546.40	21933.75	22198.39	86763	0	871
2023.03.08	22198.79	22276.08	21590.80	21699.45	87876	0	669
2023.03.09	21700.64	21821.65	20050.34	20356.45	91848	0	510
2023.03.10	20356.72	20358.38	19556.17	20211.10	97366	0	234
2023.03.11	20213.29	20869.92	19879.06	20587.04	92491	0	245
2023.03.12	20587.38	22178.02	20417.15	22113.06	90778	0	16
2023.03.13	22112.42	24587.86	21875.18	24189.68	95388	0	70
2023.03.14	24189.06	26491.18	24047.82	24716.28	106255	0	194
2023.03.15	24712.92	25245.50	23911.83	24342.91	104524	0	327
2023.03.16	24341.83	25203.24	24182.31	25049.91	96883	0	276
2023.03.17	25046.20	27761.68	24931.73	27421.38	103075	0	122
2023.03.18	27421.16	27712.29	26641.46	26949.56	95381	0	553
2023.03.19	26952.21	28411.44	26870.91	28007.57	95551	0	116
2023.03.20	28011.27	28511.66	27184.29	27765.87	101512	0	132
2023.03.21	27765.08	28472.04	27369.19	28154.99	95699	0	56
2023.03.22	28153.02	28865.12	26629.82	27281.47	95365	0	144
2023.03.23	27281.59	28785.92	27139.04	28317.48	91901	0	218
2023.03.24	28318.95	28390.48	27006.19	27464.51	91434	0	282
2023.03.25	27467.26	27788.37	27172.36	27474.14	86520	0	618
2023.03.26	27474.50	28209.17	27426.71	27977.23	86190	0	621
2023.03.27	27979.09	28030.83	26507.93	27118.26	89655	0	109
2023.03.28	27116.49	27494.76	26631.71	27261.44	88761	0	373
2023.03.29	27260.68	28647.72	27237.24	28333.88	86961	0	176
2023.03.30	28334.94	29172.35	27670.93	28014.81	90425	0	53
2023.03.31	28013.38	28650.71	27513.76	28455.79	89584	0	313
2023.04.01	28457.83	28813.76	28206.47	28455.55	84333	0	608
2023.04.02	28456.32	28536.67	27866.86	28175.29	84943	0	634
2023.04.03	28177.48	28494.46	27194.32	27814.16	87911	0	295
2023.04.04	27813.55	28436.75	27672.79	28173.18	87071	0	762
2023.04.05	28168.82	28774.29	27815.67	28167.89	87960	0	882
2023.04.06	28167.40	28188.41	27700.97	28034.51	85450	0	811
2023.04.07	28033.09	28105.64	27768.82	27904.76	83130	0	1409
2023.04.08	27904.65	28152.81	27863.90	27931.03	81540	0	898
2023.04.09	27933.23	28529.47	27800.49	28326.49	83282	0	752
2023.04.10	28325.20	29746.09	28154.38	29613.44	86715	0	658
2023.04.11	29614.42	30535.76	29572.87	30205.30	87314	0	657
2023.04.12	30201.75	30475.83	29652.48	29897.71	86824	0	634
2023.04.13	29897.66	30593.18	29867.31	30389.10	85247	0	672
2023.04.14	30391.34	31000.28	29991.98	30486.19	87245	0	622
2023.04.15	30486.11	30605.72	30218.44	30315.75	82103	0	643
2023.04.16	30311.04	30554.44	30131.11	30305.53	82689	0	647
2023.04.17	30302.17	30325.79	29236.71	29455.36	85537	0	290
2023.04.18	29456.03	30491.50	29116.77	30389.46	86636	0	565
2023.04.19	30390.14	30419.50	28587.19	28798.36	91242	0	101
2023.04.20	28793.56	29082.98	27988.32	28233.49	89748	0	1244
2023.04.21	28231.04	28354.22	27129.57	27238.81	90306	0	761
2023.04.22	27239.10	27870.46	27113.94	27802.23	84698	0	1252
2023.04.23	27805.05	27806.15	27320.92	27589.71	84967	0	1297
2023.04.24	27585.16	27985.60	26966.57	27503.64	88195	0	1305
2023.04.25	27504.46	28393.41	27182.09	28307.29	86824	0	805
2023.04.26	28307.26	30038.61	27216.83	28420.81	97067	0	32
2023.04.27	28424.09	29878.26	28384.42	29500.00	96879	0	80
2023.04.28	29502.54	29620.94	28907.95	29349.15	89702	0	599
2023.04.29	29349.43	29481.57	29051.78	29254.84	84198	0	629
2023.04.30	29256.06	29957.40	29110.79	29259.40	86202	0	660
2023.05.01	29260.31	29369.99	27651.36	28079.14	91207	0	288
2023.05.02	28080.18	28896.84	27864.17	28674.08	89113	0	1138
2023.05.03	28676.08	29285.70	28123.60	29041.97	92720	0	379
2023.05.04	29040.13	29385.47	28679.89	28844.76	87531	0	913
2023.05.05	28846.89	29694.82	28825.75	29533.28	94400	0	659
2023.05.06	29534.69	29854.51	28386.95	28914.09	117850	0	725
2023.05.07	28913.89	29195.09	28418.01	28467.47	113809	0	720
2023.05.08	28467.24	28674.75	27274.28	27686.37	140551	0	911
2023.05.09	27686.11	27834.51	27365.03	27639.36	120163	0	798
2023.05.10	27637.95	28325.46	26816.94	27612.16	135628	0	458
2023.05.11	27613.49	27639.87	26723.90	26994.80	133212	0	793
2023.05.12	26994.44	27102.09	25820.09	26805.47	135043	0	688
2023.05.13	26806.70	27052.43	26698.76	26788.31	103537	0	625
2023.05.14	26786.65	27205.43	26580.42	26927.55	101481	0	639
2023.05.15	26927.80	27683.92	26725.57	27173.49	114617	0	220
2023.05.16	27172.62	27301.58	26859.27	27046.48	113324	0	483
2023.05.17	27046.18	27497.22	26555.02	27418.67	118373	0	795
2023.05.18	27419.54	27496.86	26365.49	26824.62	122453	0	532
2023.05.19	26825.24	27189.80	26640.14	26893.84	108582	0	1237
2023.05.20	26894.10	27156.68	26841.73	27122.99	90474	0	739
2023.05.21	27121.47	27283.20	26666.43	26756.23	98682	0	758
2023.05.22	26756.40	27096.05	26534.91	26850.65	97372	0	1211
2023.05.23	26848.69	27496.71	26800.19	27226.21	106178	0	744
2023.05.24	27227.19	27228.70	26060.66	26314.56	116569	0	687
2023.05.25	26312.92	26617.61	25869.09	26480.39	112750	0	1186
2023.05.26	26480.39	26936.46	26328.55	26711.57	103426	0	1080
2023.05.27	26711.70	26901.43	26551.42	26877.10	90354	0	695
2023.05.28	26878.33	28262.29	26772.92	28080.33	107561	0	250
2023.05.29	28079.34	28480.71	27534.17	27757.54	111192	0	391
2023.05.30	27758.94	28078.90	27572.07	27716.50	108688	0	696
2023.05.31	27715.08	27863.93	26844.14	27224.19	115895	0	985
2023.06.01	27225.66	27359.84	26620.14	26830.99	107815	0	727
2023.06.02	26831.27	27303.54	26487.94	27248.45	110794	0	972
2023.06.03	27249.71	27333.72	26925.46	27077.28	91869	0	1125
2023.06.04	27078.63	27474.14	26950.57	27118.43	95438	0	1224
